day,timestamp,product,buyer,seller,price,quantity,inferred_side,best_bid,best_ask,mid_price,distance_to_mid,distance_to_best_bid,distance_to_best_ask,is_new_daily_low_trade,is_new_daily_high_trade,persistence_bars,cluster_center,cluster_min,cluster_max,markout_5,markout_20,markout_50
2,719000,HYDROGEL_PACK,,,10033.0,5,SELL,10033.0,10049.0,10041.0,-8.0,0.0,-16.0,False,False,0,5,4,6,1.0,8.0,18.0
2,727700,HYDROGEL_PACK,,,10040.0,6,BUY,10024.0,10040.0,10032.0,8.0,16.0,0.0,False,False,0,5,4,6,-4.0,-7.0,-23.0
2,734200,HYDROGEL_PACK,,,10029.0,5,BUY,10013.0,10029.0,10021.0,8.0,16.0,0.0,False,False,0,5,4,6,-6.0,-17.0,-23.0
2,736200,HYDROGEL_PACK,,,10004.0,6,SELL,10004.0,10020.0,10012.0,-8.0,0.0,-16.0,False,False,20,5,4,6,3.0,-4.0,9.0
2,737300,HYDROGEL_PACK,,,10014.0,6,BUY,9998.0,10014.0,10006.0,8.0,16.0,0.0,False,False,0,5,4,6,-17.0,-6.0,0.0
2,739000,HYDROGEL_PACK,,,9996.0,4,SELL,9996.0,10012.0,10004.0,-8.0,0.0,-16.0,False,False,0,5,4,6,13.0,17.0,15.0
2,740000,HYDROGEL_PACK,,,10001.0,4,SELL,10001.0,10017.0,10009.0,-8.0,0.0,-16.0,False,False,0,5,4,6,11.5,12.0,8.0
2,743500,HYDROGEL_PACK,,,10003.0,5,SELL,10003.0,10019.0,10011.0,-8.0,0.0,-16.0,False,False,50,5,4,6,8.0,7.0,-9.0
2,747700,HYDROGEL_PACK,,,9988.0,3,SELL,9988.0,10004.0,9996.0,-8.0,0.0,-16.0,False,False,0,3,2,3,8.0,20.0,15.0
2,749400,HYDROGEL_PACK,,,10016.0,5,BUY,10000.0,10016.0,10008.0,8.0,16.0,0.0,False,False,0,5,4,6,-10.0,-6.0,-10.0
2,750200,HYDROGEL_PACK,,,10006.0,3,BUY,9999.0,10006.0,10002.5,3.5,7.0,0.0,False,False,50,3,2,3,7.0,-4.0,6.0
2,752100,HYDROGEL_PACK,,,10012.0,6,BUY,9996.0,10012.0,10004.0,8.0,16.0,0.0,False,False,50,5,4,6,-8.0,-8.0,1.0
2,752500,HYDROGEL_PACK,,,9997.0,5,SELL,9997.0,10013.0,10005.0,-8.0,0.0,-16.0,False,False,0,5,4,6,5.0,9.0,16.0
2,753400,HYDROGEL_PACK,,,10008.0,4,BUY,9992.0,10008.0,10000.0,8.0,16.0,0.0,False,False,50,5,4,6,-11.0,-1.0,9.0
2,755000,HYDROGEL_PACK,,,10002.0,4,SELL,10002.0,10018.0,10010.0,-8.0,0.0,-16.0,False,False,0,5,4,6,2.0,12.0,23.0
2,759500,HYDROGEL_PACK,,,10016.0,2,SELL,10016.0,10032.0,10024.0,-8.0,0.0,-16.0,False,False,0,3,2,3,9.0,18.0,27.0
2,766500,HYDROGEL_PACK,,,10039.0,4,SELL,10039.0,10055.0,10047.0,-8.0,0.0,-16.0,False,False,20,5,4,6,2.0,-8.0,2.0
2,767700,HYDROGEL_PACK,,,10043.0,6,BUY,10027.0,10043.0,10035.0,8.0,16.0,0.0,False,False,0,5,4,6,-14.0,-8.0,-1.0
2,771300,HYDROGEL_PACK,,,10051.0,4,BUY,10035.0,10051.0,10043.0,8.0,16.0,0.0,False,True,0,5,4,6,-7.0,-20.0,-6.0
2,775300,HYDROGEL_PACK,,,10028.0,4,SELL,10028.0,10045.0,10036.5,-8.5,0.0,-17.0,False,False,0,5,4,6,12.0,21.0,0.0
2,780000,HYDROGEL_PACK,,,10035.0,3,BUY,10019.0,10035.0,10027.0,8.0,16.0,0.0,False,False,0,3,2,3,-9.0,-16.0,-9.0
2,784000,HYDROGEL_PACK,,,10014.0,6,SELL,10014.0,10030.0,10022.0,-8.0,0.0,-16.0,False,False,50,5,4,6,12.5,8.0,-8.0
2,787400,HYDROGEL_PACK,,,10012.0,5,SELL,10012.0,10028.0,10020.0,-8.0,0.0,-16.0,False,False,50,5,4,6,7.0,-6.0,-18.0
2,795400,HYDROGEL_PACK,,,9978.0,6,SELL,9978.0,9994.0,9986.0,-8.0,0.0,-16.0,False,False,0,5,4,6,13.0,6.0,13.0
2,802700,HYDROGEL_PACK,,,10014.0,4,BUY,9998.0,10014.0,10006.0,8.0,16.0,0.0,False,False,0,5,4,6,-8.0,-4.0,-8.0
2,804500,HYDROGEL_PACK,,,10020.0,5,BUY,10004.0,10020.0,10012.0,8.0,16.0,0.0,False,False,0,5,4,6,-7.0,-7.0,-24.0
2,812700,HYDROGEL_PACK,,,10005.0,3,SELL,10005.0,10021.0,10013.0,-8.0,0.0,-16.0,False,False,0,3,2,3,10.0,21.0,28.0
2,818600,HYDROGEL_PACK,,,10039.0,3,BUY,10023.0,10039.0,10031.0,8.0,16.0,0.0,False,False,0,3,2,3,-10.0,-18.0,-5.0
2,824000,HYDROGEL_PACK,,,10027.0,4,SELL,10027.0,10043.0,10035.0,-8.0,0.0,-16.0,False,False,0,5,4,6,7.0,1.0,2.5
2,827000,HYDROGEL_PACK,,,10024.0,5,SELL,10024.0,10040.0,10032.0,-8.0,0.0,-16.0,False,False,0,5,4,6,10.5,5.5,5.0
2,830600,HYDROGEL_PACK,,,10024.0,3,SELL,10024.0,10040.0,10032.0,-8.0,0.0,-16.0,False,False,0,3,2,3,6.0,5.0,12.0
2,834000,HYDROGEL_PACK,,,10017.0,4,SELL,10017.0,10033.0,10025.0,-8.0,0.0,-16.0,False,False,0,5,4,6,12.0,19.0,7.0
2,842800,HYDROGEL_PACK,,,10008.0,6,SELL,10008.0,10024.0,10016.0,-8.0,0.0,-16.0,False,False,0,5,4,6,10.0,12.0,0.0
2,843300,HYDROGEL_PACK,,,10026.0,3,BUY,10010.0,10026.0,10018.0,8.0,16.0,0.0,False,False,5,3,2,3,4.0,-10.0,-21.0
2,849400,HYDROGEL_PACK,,,9996.0,6,SELL,9996.0,10012.0,10004.0,-8.0,0.0,-16.0,False,False,0,5,4,6,3.0,8.0,15.5
2,855100,HYDROGEL_PACK,,,10018.0,4,BUY,10002.0,10018.0,10010.0,8.0,16.0,0.0,False,False,0,5,4,6,-4.0,-6.0,-4.0
2,856600,HYDROGEL_PACK,,,10001.0,2,SELL,10001.0,10017.0,10009.0,-8.0,0.0,-16.0,False,False,0,3,2,3,11.0,9.0,2.0
2,861200,HYDROGEL_PACK,,,10021.0,2,BUY,10005.0,10021.0,10013.0,8.0,16.0,0.0,False,False,0,3,2,3,-15.0,-22.0,-30.0
2,861800,HYDROGEL_PACK,,,9996.0,6,SELL,9996.0,10012.0,10004.0,-8.0,0.0,-16.0,False,False,50,5,4,6,7.0,-3.0,-2.0
2,863300,HYDROGEL_PACK,,,9990.0,5,SELL,9990.0,10006.0,9998.0,-8.0,0.0,-16.0,False,False,0,5,4,6,3.0,1.0,16.0
2,864200,HYDROGEL_PACK,,,9990.0,3,SELL,9990.0,10006.0,9998.0,-8.0,0.0,-16.0,False,False,0,3,2,3,2.0,1.0,11.0
2,866200,HYDROGEL_PACK,,,9999.0,3,BUY,9983.0,9999.0,9991.0,8.0,16.0,0.0,False,False,20,3,2,3,-5.0,4.0,-9.0
2,866800,HYDROGEL_PACK,,,10002.0,6,BUY,9986.0,10002.0,9994.0,8.0,16.0,0.0,False,False,20,5,4,6,-4.0,3.0,-7.0
2,866900,HYDROGEL_PACK,,,10001.0,2,BUY,9985.0,10001.0,9993.0,8.0,16.0,0.0,False,False,20,3,2,3,-4.0,5.0,-4.0
2,867500,HYDROGEL_PACK,,,9992.0,6,SELL,9992.0,10008.0,10000.0,-8.0,0.0,-16.0,False,False,0,5,4,6,12.0,8.0,5.0
2,869900,HYDROGEL_PACK,,,9987.0,2,SELL,9987.0,10003.0,9995.0,-8.0,0.0,-16.0,False,False,0,3,2,3,4.0,10.0,2.0
2,870100,HYDROGEL_PACK,,,10001.0,2,BUY,9985.0,10001.0,9993.0,8.0,16.0,0.0,False,False,0,3,2,3,-5.5,-5.0,-10.0
2,870400,HYDROGEL_PACK,,,9999.0,4,BUY,9983.0,9999.0,9991.0,8.0,16.0,0.0,False,False,0,5,4,6,-3.0,-3.0,-14.0
2,876900,HYDROGEL_PACK,,,9977.0,5,SELL,9977.0,9993.0,9985.0,-8.0,0.0,-16.0,False,False,0,5,4,6,7.5,6.0,1.0
2,880800,HYDROGEL_PACK,,,9993.0,5,BUY,9977.0,9993.0,9985.0,8.0,16.0,0.0,False,False,50,5,4,6,-5.0,-1.0,1.0
2,890200,HYDROGEL_PACK,,,9994.0,5,BUY,9978.0,9994.0,9986.0,8.0,16.0,0.0,False,False,0,5,4,6,-6.0,-6.5,-8.0
2,891600,HYDROGEL_PACK,,,9976.0,6,SELL,9976.0,9991.0,9983.5,-7.5,0.0,-15.0,False,False,0,5,4,6,9.0,6.0,16.0
2,894900,HYDROGEL_PACK,,,9993.0,2,BUY,9985.0,9993.0,9989.0,4.0,8.0,0.0,False,False,50,3,2,3,-3.0,1.0,16.0
2,899900,HYDROGEL_PACK,,,10001.0,3,SELL,10001.0,10017.0,10009.0,-8.0,0.0,-16.0,False,False,0,3,2,3,8.0,17.0,11.0
2,902500,HYDROGEL_PACK,,,10019.0,5,BUY,10003.0,10019.0,10011.0,8.0,16.0,0.0,False,False,0,5,4,6,-12.0,-5.0,-20.0
2,903600,HYDROGEL_PACK,,,9999.0,4,SELL,9999.0,10015.0,10007.0,-8.0,0.0,-16.0,False,False,0,5,4,6,10.0,8.0,6.0
2,913200,HYDROGEL_PACK,,,9992.0,2,SELL,9992.0,10008.0,10000.0,-8.0,0.0,-16.0,False,False,0,3,2,3,10.0,9.0,6.0
2,918200,HYDROGEL_PACK,,,10006.0,5,BUY,9990.0,10006.0,9998.0,8.0,16.0,0.0,False,False,5,5,4,6,2.0,0.0,-5.0
2,921800,HYDROGEL_PACK,,,10011.0,3,BUY,9995.0,10011.0,10003.0,8.0,16.0,0.0,False,False,0,3,2,3,-9.0,-9.5,-15.0
2,923800,HYDROGEL_PACK,,,10006.0,6,BUY,9997.0,10006.0,10001.5,4.5,9.0,0.0,False,False,0,5,4,6,-13.0,-9.0,-21.0
2,927700,HYDROGEL_PACK,,,9982.0,4,SELL,9982.0,9998.0,9990.0,-8.0,0.0,-16.0,False,False,0,5,4,6,7.0,15.0,34.5
2,928800,HYDROGEL_PACK,,,9977.0,6,SELL,9977.0,9993.0,9985.0,-8.0,0.0,-16.0,False,False,0,5,4,6,19.0,26.0,38.0
2,929600,HYDROGEL_PACK,,,9987.0,6,SELL,9987.0,10003.0,9995.0,-8.0,0.0,-16.0,False,False,0,5,4,6,12.0,22.0,29.0
2,935400,HYDROGEL_PACK,,,10017.0,3,SELL,10017.0,10033.0,10025.0,-8.0,0.0,-16.0,False,False,50,3,2,3,6.0,-4.0,-5.0
2,940100,HYDROGEL_PACK,,,10025.0,6,BUY,10009.0,10025.0,10017.0,8.0,16.0,0.0,False,False,0,5,4,6,-17.0,-17.0,-28.5
2,940500,HYDROGEL_PACK,,,10003.0,2,SELL,10003.0,10019.0,10011.0,-8.0,0.0,-16.0,False,False,50,3,2,3,1.5,1.0,-9.0
2,941900,HYDROGEL_PACK,,,10006.0,2,SELL,10006.0,10015.0,10010.5,-4.5,0.0,-9.0,False,False,50,3,2,3,-1.0,-5.0,-14.0
2,944300,HYDROGEL_PACK,,,9988.0,5,SELL,9988.0,10004.0,9996.0,-8.0,0.0,-16.0,False,False,50,5,4,6,4.0,4.0,-6.5
2,947900,HYDROGEL_PACK,,,9983.0,6,SELL,9983.0,9999.0,9991.0,-8.0,0.0,-16.0,False,False,0,5,4,6,11.0,6.0,0.0
2,948400,HYDROGEL_PACK,,,10002.0,5,BUY,9986.0,10002.0,9994.0,8.0,16.0,0.0,False,False,0,5,4,6,-14.0,-19.0,-17.0
2,949800,HYDROGEL_PACK,,,9978.0,6,SELL,9978.0,9994.0,9986.0,-8.0,0.0,-16.0,False,False,0,5,4,6,6.0,9.0,18.0
2,958400,HYDROGEL_PACK,,,9993.0,4,SELL,9993.0,10009.0,10001.0,-8.0,0.0,-16.0,False,False,0,5,4,6,7.0,13.0,16.0
2,961700,HYDROGEL_PACK,,,9990.0,5,SELL,9990.0,10006.0,9998.0,-8.0,0.0,-16.0,False,False,0,5,4,6,11.0,14.0,21.0
2,965500,HYDROGEL_PACK,,,9998.0,6,SELL,9998.0,10014.0,10006.0,-8.0,0.0,-16.0,False,False,0,5,4,6,12.0,16.0,2.0
2,967500,HYDROGEL_PACK,,,10022.0,4,BUY,10006.0,10022.0,10014.0,8.0,16.0,0.0,False,False,0,5,4,6,-6.5,-20.0,-29.0
2,968600,HYDROGEL_PACK,,,10015.0,5,BUY,9999.0,10015.0,10007.0,8.0,16.0,0.0,False,False,0,5,4,6,-10.0,-15.0,-17.0
2,970300,HYDROGEL_PACK,,,10006.0,3,BUY,9990.0,10006.0,9998.0,8.0,16.0,0.0,False,False,0,3,2,3,-8.0,-8.0,-4.0
2,976200,HYDROGEL_PACK,,,9997.0,2,SELL,9997.0,10013.0,10005.0,-8.0,0.0,-16.0,False,False,20,3,2,3,3.0,-4.0,0.0
2,976800,HYDROGEL_PACK,,,10005.0,2,BUY,9989.0,10005.0,9997.0,8.0,16.0,0.0,False,False,0,3,2,3,-18.0,-14.0,-7.0
2,978600,HYDROGEL_PACK,,,9998.0,3,BUY,9982.0,9998.0,9990.0,8.0,16.0,0.0,False,False,50,3,2,3,-9.0,-6.0,2.0
2,978700,HYDROGEL_PACK,,,10000.0,2,BUY,9984.0,10000.0,9992.0,8.0,16.0,0.0,False,False,0,3,2,3,-10.0,-7.0,-3.0
2,982000,HYDROGEL_PACK,,,10003.0,2,BUY,9987.0,10003.0,9995.0,8.0,16.0,0.0,False,False,0,3,2,3,-2.0,-6.0,-12.0
2,983700,HYDROGEL_PACK,,,10005.0,2,BUY,9989.0,10005.0,9997.0,8.0,16.0,0.0,False,False,0,3,2,3,-4.0,-6.5,-9.0
2,984200,HYDROGEL_PACK,,,10009.0,3,BUY,9993.0,10009.0,10001.0,8.0,16.0,0.0,False,False,0,3,2,3,-17.0,-17.0,-13.0
2,984700,HYDROGEL_PACK,,,9984.0,5,SELL,9984.0,10000.0,9992.0,-8.0,0.0,-16.0,False,False,0,5,4,6,6.0,5.0,23.0
2,992200,HYDROGEL_PACK,,,10029.0,4,BUY,10013.0,10029.0,10021.0,8.0,16.0,0.0,False,False,0,5,4,6,-10.0,-5.0,-15.0
2,993200,HYDROGEL_PACK,,,10024.0,6,BUY,10017.0,10024.0,10020.5,3.5,7.0,0.0,False,False,5,5,4,6,4.0,-1.0,-11.0
2,994800,HYDROGEL_PACK,,,10011.0,4,SELL,10011.0,10027.0,10019.0,-8.0,0.0,-16.0,False,False,0,5,4,6,9.0,10.0,0.0
2,996500,HYDROGEL_PACK,,,10010.0,2,SELL,10010.0,10026.0,10018.0,-8.0,0.0,-16.0,False,False,0,3,2,3,9.0,7.0,
2,900,VELVETFRUIT_EXTRACT,,,5262.0,8,BUY,5260.0,5262.0,5261.0,1.0,2.0,0.0,True,True,50,8,7,9,2.0,7.5,14.0
2,2700,VELVETFRUIT_EXTRACT,,,5269.0,8,SELL,5269.0,5275.0,5272.0,-3.0,0.0,-6.0,False,True,0,8,7,9,4.0,2.0,4.0
2,2900,VELVETFRUIT_EXTRACT,,,5272.0,8,BUY,5267.0,5272.0,5269.5,2.5,5.0,0.0,False,True,20,8,7,9,2.5,0.5,-0.5
2,4800,VELVETFRUIT_EXTRACT,,,5273.0,3,BUY,5268.0,5273.0,5270.5,2.5,5.0,0.0,False,True,5,3,3,3,0.5,-0.5,-10.5
2,5700,VELVETFRUIT_EXTRACT,,,5273.0,5,SELL,5273.0,5279.0,5276.0,-3.0,0.0,-6.0,False,False,50,5,4,6,2.5,0.0,-10.5
2,9900,VELVETFRUIT_EXTRACT,,,5261.0,5,SELL,5261.0,5265.0,5263.0,-2.0,0.0,-4.0,True,False,0,5,4,6,1.0,6.5,6.5
2,10700,VELVETFRUIT_EXTRACT,,,5265.0,4,BUY,5260.0,5265.0,5262.5,2.5,5.0,0.0,False,False,50,5,4,6,-0.5,0.0,5.0
2,12100,VELVETFRUIT_EXTRACT,,,5268.0,5,BUY,5266.0,5268.0,5267.0,1.0,2.0,0.0,False,False,50,5,4,6,-1.5,-1.5,5.5
2,12600,VELVETFRUIT_EXTRACT,,,5264.0,3,SELL,5264.0,5269.0,5266.5,-2.5,0.0,-5.0,False,False,0,3,3,3,2.0,0.0,11.5
2,13900,VELVETFRUIT_EXTRACT,,,5269.0,4,BUY,5264.0,5269.0,5266.5,2.5,5.0,0.0,False,False,50,5,4,6,-2.5,1.5,3.5
2,16300,VELVETFRUIT_EXTRACT,,,5275.0,5,BUY,5270.0,5275.0,5272.5,2.5,5.0,0.0,False,True,0,5,4,6,-2.0,-0.5,-4.0
2,17400,VELVETFRUIT_EXTRACT,,,5274.0,3,SELL,5274.0,5279.0,5276.5,-2.5,0.0,-5.0,False,False,50,3,3,3,-0.5,-4.5,-4.5
2,23100,VELVETFRUIT_EXTRACT,,,5264.0,4,SELL,5264.0,5270.0,5267.0,-3.0,0.0,-6.0,False,False,5,5,4,6,-1.5,2.0,1.5
2,25500,VELVETFRUIT_EXTRACT,,,5264.0,6,SELL,5264.0,5269.0,5266.5,-2.5,0.0,-5.0,False,False,50,5,4,6,3.5,1.0,-1.5
2,26500,VELVETFRUIT_EXTRACT,,,5269.0,6,BUY,5264.0,5269.0,5266.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.5,-2.5,-7.5
2,32500,VELVETFRUIT_EXTRACT,,,5266.0,4,BUY,5264.0,5266.0,5265.0,1.0,2.0,0.0,False,False,50,5,4,6,2.5,5.5,0.5
2,33300,VELVETFRUIT_EXTRACT,,,5271.0,7,BUY,5266.0,5271.0,5268.5,2.5,5.0,0.0,False,False,0,8,7,9,-2.0,-3.5,-3.5
2,35700,VELVETFRUIT_EXTRACT,,,5270.0,3,BUY,5265.0,5270.0,5267.5,2.5,5.0,0.0,False,False,0,3,3,3,-1.5,-1.0,-15.5
2,35800,VELVETFRUIT_EXTRACT,,,5264.0,7,SELL,5264.0,5269.0,5266.5,-2.5,0.0,-5.0,False,False,50,8,7,9,2.5,2.5,-9.0
2,36100,VELVETFRUIT_EXTRACT,,,5271.0,4,BUY,5266.0,5271.0,5268.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.5,-4.5,-17.5
2,38400,VELVETFRUIT_EXTRACT,,,5265.0,8,SELL,5265.0,5270.0,5267.5,-2.5,0.0,-5.0,False,False,50,8,7,9,3.5,-6.5,-10.5
2,41700,VELVETFRUIT_EXTRACT,,,5254.0,5,BUY,5249.0,5254.0,5251.5,2.5,5.0,0.0,True,False,50,5,4,6,-1.5,-2.5,4.0
2,42000,VELVETFRUIT_EXTRACT,,,5247.0,8,SELL,5247.0,5252.0,5249.5,-2.5,0.0,-5.0,True,False,0,8,7,9,6.5,4.5,11.5
2,43000,VELVETFRUIT_EXTRACT,,,5250.0,8,SELL,5250.0,5255.0,5252.5,-2.5,0.0,-5.0,False,False,0,8,7,9,2.0,8.5,9.5
2,44700,VELVETFRUIT_EXTRACT,,,5255.0,8,SELL,5255.0,5260.0,5257.5,-2.5,0.0,-5.0,False,False,0,8,7,9,2.5,3.0,4.0
2,44900,VELVETFRUIT_EXTRACT,,,5257.0,14,BUY,5256.0,5257.0,5256.5,0.5,1.0,0.0,False,False,50,13,12,14,-2.0,1.5,3.5
2,46800,VELVETFRUIT_EXTRACT,,,5256.0,8,SELL,5256.0,5261.0,5258.5,-2.5,0.0,-5.0,False,False,0,8,7,9,2.0,2.5,6.5
2,48100,VELVETFRUIT_EXTRACT,,,5261.0,7,BUY,5256.0,5261.0,5258.5,2.5,5.0,0.0,False,False,0,8,7,9,-1.5,-0.5,-0.5
2,48400,VELVETFRUIT_EXTRACT,,,5258.0,5,BUY,5256.0,5258.0,5257.0,1.0,2.0,0.0,False,False,50,5,4,6,0.0,2.5,3.5
2,52600,VELVETFRUIT_EXTRACT,,,5263.0,8,BUY,5257.0,5263.0,5260.0,3.0,6.0,0.0,False,False,0,8,7,9,-2.5,-2.5,-14.5
2,53200,VELVETFRUIT_EXTRACT,,,5264.0,5,BUY,5259.0,5264.0,5261.5,2.5,5.0,0.0,False,False,0,5,4,6,-5.0,-6.5,-14.0
2,53600,VELVETFRUIT_EXTRACT,,,5257.0,5,SELL,5257.0,5262.0,5259.5,-2.5,0.0,-5.0,False,False,50,5,4,6,1.5,-1.5,-9.5
2,59200,VELVETFRUIT_EXTRACT,,,5244.0,8,BUY,5239.0,5244.0,5241.5,2.5,5.0,0.0,True,False,50,8,7,9,-2.5,4.5,8.5
2,64300,VELVETFRUIT_EXTRACT,,,5249.0,3,SELL,5249.0,5255.0,5252.0,-3.0,0.0,-6.0,False,False,0,3,3,3,2.5,3.0,5.5
2,67600,VELVETFRUIT_EXTRACT,,,5262.0,4,BUY,5257.0,5262.0,5259.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.5,-4.5,-3.0
2,70000,VELVETFRUIT_EXTRACT,,,5255.0,6,SELL,5255.0,5260.0,5257.5,-2.5,0.0,-5.0,False,False,20,5,4,6,1.0,-0.5,1.5
2,70400,VELVETFRUIT_EXTRACT,,,5260.0,5,BUY,5255.0,5260.0,5257.5,2.5,5.0,0.0,False,False,0,5,4,6,-4.0,-4.0,-3.5
2,71500,VELVETFRUIT_EXTRACT,,,5251.0,4,SELL,5251.0,5255.0,5253.0,-2.0,0.0,-4.0,False,False,0,5,4,6,3.5,4.0,4.0
2,73100,VELVETFRUIT_EXTRACT,,,5256.0,7,SELL,5256.0,5261.0,5258.5,-2.5,0.0,-5.0,False,False,20,8,7,9,-0.5,-1.5,0.5
2,73200,VELVETFRUIT_EXTRACT,,,5254.0,5,SELL,5254.0,5260.0,5257.0,-3.0,0.0,-6.0,False,False,0,5,4,6,2.5,1.5,1.5
2,76700,VELVETFRUIT_EXTRACT,,,5258.0,4,BUY,5252.0,5258.0,5255.0,3.0,6.0,0.0,False,False,50,5,4,6,-5.5,-4.5,8.5
2,82100,VELVETFRUIT_EXTRACT,,,5270.0,5,BUY,5268.0,5270.0,5269.0,1.0,2.0,0.0,False,False,5,5,4,6,1.5,-1.0,0.0
2,83000,VELVETFRUIT_EXTRACT,,,5271.0,6,BUY,5265.0,5271.0,5268.0,3.0,6.0,0.0,False,False,0,5,4,6,-2.5,-1.5,-0.5
2,84100,VELVETFRUIT_EXTRACT,,,5272.0,8,BUY,5266.0,5272.0,5269.0,3.0,6.0,0.0,False,False,0,8,7,9,0.0,-2.5,-3.5
2,84400,VELVETFRUIT_EXTRACT,,,5273.0,5,BUY,5268.0,5273.0,5270.5,2.5,5.0,0.0,False,False,0,5,4,6,-2.0,-3.0,-3.5
2,84800,VELVETFRUIT_EXTRACT,,,5276.0,5,BUY,5271.0,5276.0,5273.5,2.5,5.0,0.0,False,True,0,5,4,6,-7.5,-8.5,-8.5
2,85500,VELVETFRUIT_EXTRACT,,,5273.0,8,BUY,5268.0,5273.0,5270.5,2.5,5.0,0.0,False,False,0,8,7,9,-4.5,-2.5,-4.5
2,91700,VELVETFRUIT_EXTRACT,,,5264.0,8,SELL,5264.0,5269.0,5266.5,-2.5,0.0,-5.0,False,False,50,8,7,9,4.5,3.5,-0.5
2,92600,VELVETFRUIT_EXTRACT,,,5271.0,4,BUY,5266.0,5271.0,5268.5,2.5,5.0,0.0,False,False,0,5,4,6,0.0,-3.5,-9.5
2,95100,VELVETFRUIT_EXTRACT,,,5262.0,8,SELL,5262.0,5267.0,5264.5,-2.5,0.0,-5.0,False,False,5,8,7,9,-1.0,0.5,1.5
2,97200,VELVETFRUIT_EXTRACT,,,5265.0,7,BUY,5260.0,5265.0,5262.5,2.5,5.0,0.0,False,False,0,8,7,9,-3.5,-1.0,-1.5
2,97400,VELVETFRUIT_EXTRACT,,,5258.0,5,SELL,5258.0,5263.0,5260.5,-2.5,0.0,-5.0,False,False,0,5,4,6,3.5,6.5,5.5
2,103500,VELVETFRUIT_EXTRACT,,,5263.0,8,SELL,5263.0,5268.0,5265.5,-2.5,0.0,-5.0,False,False,50,8,7,9,-4.0,-4.5,-2.0
2,106300,VELVETFRUIT_EXTRACT,,,5262.0,7,BUY,5257.0,5262.0,5259.5,2.5,5.0,0.0,False,False,20,8,7,9,-2.0,1.5,-1.5
2,108800,VELVETFRUIT_EXTRACT,,,5263.0,3,BUY,5258.0,5263.0,5260.5,2.5,5.0,0.0,False,False,0,3,3,3,0.0,-4.5,-5.5
2,109400,VELVETFRUIT_EXTRACT,,,5266.0,6,BUY,5260.0,5266.0,5263.0,3.0,6.0,0.0,False,False,0,5,4,6,-3.5,-5.5,-8.0
2,109800,VELVETFRUIT_EXTRACT,,,5267.0,3,BUY,5262.0,5267.0,5264.5,2.5,5.0,0.0,False,False,0,3,3,3,-8.5,-4.5,-9.0
2,110500,VELVETFRUIT_EXTRACT,,,5262.0,8,BUY,5257.0,5262.0,5259.5,2.5,5.0,0.0,False,False,0,8,7,9,-4.0,-4.5,-8.5
2,111300,VELVETFRUIT_EXTRACT,,,5263.0,7,BUY,5258.0,5263.0,5260.5,2.5,5.0,0.0,False,False,0,8,7,9,-0.5,-6.5,-8.5
2,112600,VELVETFRUIT_EXTRACT,,,5257.0,10,BUY,5256.0,5257.0,5256.5,0.5,1.0,0.0,False,False,50,10,10,11,1.0,0.5,2.5
2,118100,VELVETFRUIT_EXTRACT,,,5260.0,3,BUY,5255.0,5260.0,5257.5,2.5,5.0,0.0,False,False,50,3,3,3,-6.5,-7.5,3.0
2,122900,VELVETFRUIT_EXTRACT,,,5258.0,8,SELL,5258.0,5264.0,5261.0,-3.0,0.0,-6.0,False,False,50,8,7,9,6.5,3.5,-2.5
2,129300,VELVETFRUIT_EXTRACT,,,5255.0,8,BUY,5253.0,5255.0,5254.0,1.0,2.0,0.0,False,False,20,8,7,9,0.5,1.5,-0.5
2,129300,VELVETFRUIT_EXTRACT,,,5255.0,5,BUY,5253.0,5255.0,5254.0,1.0,2.0,0.0,False,False,20,5,4,6,0.5,1.5,-0.5
2,129600,VELVETFRUIT_EXTRACT,,,5255.0,6,SELL,5255.0,5260.0,5257.5,-2.5,0.0,-5.0,False,False,5,5,4,6,-1.5,2.5,1.5
2,130100,VELVETFRUIT_EXTRACT,,,5256.0,5,BUY,5251.0,5256.0,5253.5,2.5,5.0,0.0,False,False,50,5,4,6,-1.5,1.5,1.5
2,130300,VELVETFRUIT_EXTRACT,,,5252.0,6,SELL,5252.0,5257.0,5254.5,-2.5,0.0,-5.0,False,False,0,5,4,6,4.5,3.5,5.0
2,133000,VELVETFRUIT_EXTRACT,,,5260.0,7,BUY,5255.0,5260.0,5257.5,2.5,5.0,0.0,False,False,0,8,7,9,-4.5,-1.0,-2.5
2,134300,VELVETFRUIT_EXTRACT,,,5255.0,9,BUY,5254.0,5255.0,5254.5,0.5,1.0,0.0,False,False,20,8,7,9,2.5,3.0,-1.5
2,135500,VELVETFRUIT_EXTRACT,,,5259.0,7,BUY,5254.0,5259.0,5256.5,2.5,5.0,0.0,False,False,20,8,7,9,-3.5,1.5,-3.0
2,138700,VELVETFRUIT_EXTRACT,,,5262.0,3,BUY,5256.0,5262.0,5259.0,3.0,6.0,0.0,False,False,0,3,3,3,-7.5,-3.5,-0.5
2,140500,VELVETFRUIT_EXTRACT,,,5257.0,6,BUY,5255.0,5257.0,5256.0,1.0,2.0,0.0,False,False,50,5,4,6,0.5,1.5,11.5
